experiment_id,epoch,step,tokens_seen,estimated_chars_seen,train_loss,val_loss,test_loss,train_nats_per_char,val_nats_per_char,train_bits_per_char,val_bits_per_char,train_val_gap,best_val_loss_so_far,best_val_bits_per_char_so_far,val_loss_minus_best_so_far,val_bits_minus_best_so_far,lr,grad_norm,elapsed_sec,tokens_per_sec,tokens_per_sec_after_warmup,parameter_count,compute_proxy_param_tokens,estimated_train_flops
E55,2.0,392.0,1605632.0,2751415.012964879,5.92937,5.96088,5.96088,3.460178187216108,3.480113633709357,4.991981911288843,5.0207426810825595,0.0315049,5.96088,5.0207426810825595,0.0,0.0,0.0004,0.582479,15.3934,104307.0,104307.0,4731264.0,7596668878848.0,45580013273088.0
E55,3.0,400.0,1638400.0,2807566.339760081,5.90506,5.94415,5.94415,3.445991699995506,3.4703462334107495,4.971515136528045,5.006651301109382,0.0390992,5.94415,5.006651301109382,0.0,0.0,0.0004,0.592569,15.9677,102607.0,102607.0,4731264.0,7751702937600.0,46510217625600.0
E55,3.0,588.0,2408448.0,4127122.5194473187,5.59278,5.67577,5.67577,3.26375573828223,3.3136591507962843,4.708604218292671,4.780599624050133,0.082993,5.67577,4.780599624050133,0.0,0.0,0.0004,0.626488,23.0743,104378.0,104378.0,4731264.0,11395003318272.0,68370019909632.0
E55,4.0,600.0,2457600.0,4211349.509640121,5.58232,5.66704,5.66704,3.2576516388857883,3.3085623543463836,4.6997978643643314,4.773246501087441,0.084715,5.66704,4.773246501087441,0.0,0.0,0.0004,0.664127,23.8203,103173.0,103173.0,4731264.0,11627554406400.0,69765326438400.0
E55,4.0,784.0,3211264.0,5502830.025929758,5.44678,5.5411,5.5411,3.178555115731512,3.2350353732581287,4.585685702658098,4.667169490099879,0.0943216,5.5411,4.667169490099879,0.0,0.0,0.0004,0.666918,30.9001,103924.0,103924.0,4731264.0,15193337757696.0,91160026546176.0
E55,5.0,800.0,3276800.0,5615132.679520162,5.41887,5.53694,5.53694,3.1622677912425354,3.232606659256802,4.562188060388502,4.663665596454428,0.118076,5.53694,4.663665596454428,0.0,0.0,0.0004,0.691107,31.7994,103046.0,103046.0,4731264.0,15503405875200.0,93020435251200.0
E55,5.0,980.0,4014080.0,6878537.532412198,5.31652,5.4616,5.4616,3.1025398205708505,3.1886212475116125,4.476018813298101,4.600208061058184,0.145079,5.4616,4.600208061058184,0.0,0.0,0.0004,0.712026,38.5277,104187.0,104187.0,4731264.0,18991672197120.0,113950033182720.0
E55,6.0,1000.0,4096000.0,7018915.849400202,5.29758,5.45882,5.45882,3.0914870822755725,3.186998212674187,4.46007308257126,4.59786651674704,0.161242,5.45882,4.59786651674704,0.0,0.0,0.0004,0.71767,39.5533,103556.0,103556.0,4731264.0,19379257344000.0,116275544064000.0
E55,6.0,1176.0,4816896.0,8254245.0388946375,5.24187,5.40629,5.40629,3.0589766255474866,3.1563298601526215,4.413170407872615,4.553621436651943,0.164416,5.40629,4.553621436651943,0.0,0.0,0.0004,0.749026,45.9033,104936.0,104936.0,4731264.0,22790006636544.0,136740039819264.0
E55,7.0,1200.0,4915200.0,8422699.019280242,5.23546,5.40292,5.40292,3.0552359680779655,3.1543623682813537,4.407773779891672,4.550782945886275,0.167464,5.40292,4.550782945886275,0.0,0.0,0.0004,0.755392,47.0696,104424.0,104424.0,4731264.0,23255108812800.0,139530652876800.0
E55,7.0,1372.0,5619712.0,9629952.545377078,5.15191,5.36436,5.36436,3.006479036474455,3.1318500577305906,4.3374323964583255,4.518304547095737,0.212459,5.36436,4.518304547095737,0.0,0.0,0.0004,0.761717,54.1085,103860.0,103860.0,4731264.0,26588341075968.0,159530046455808.0
E55,8.0,1400.0,5734400.0,9826482.189160284,5.13526,5.36281,5.36281,2.9967626641082257,3.1309451282349037,4.323414634230136,4.516999009799956,0.227552,5.36281,4.516999009799956,0.0,0.0,0.0004,0.741219,55.4323,103449.0,103449.0,4731264.0,27130960281600.0,162785761689600.0
E55,8.0,1568.0,6422528.0,11005660.051859517,5.08596,5.32825,5.32825,2.967992864849662,3.1107681196084935,4.281908587512435,4.487889739514659,0.242291,5.32825,4.487889739514659,0.0,0.0,0.0004,0.762516,61.818,103894.0,103894.0,4731264.0,30386675515392.0,182320053092352.0
E55,9.0,1600.0,6553600.0,11230265.359040324,5.07985,5.329,5.329,2.964427277152505,3.11120598871931,4.276764531823892,4.488521451109393,0.249153,5.32825,4.487889739514659,0.0007500000000000284,0.0006317115947336305,0.0004,0.777741,63.2741,103575.0,103575.0,4731264.0,31006811750400.0,186040870502400.0
E55,9.0,1764.0,7225344.0,12381367.558341956,4.97867,5.28781,5.28781,2.9053820785930413,3.0871582171532848,4.191580316673849,4.4538278503266575,0.309141,5.28781,4.4538278503266575,0.0,0.0,0.0004,0.822877,69.7684,103562.0,103562.0,4731264.0,34185009954816.0,205110059728896.0
E55,10.0,1800.0,7372800.0,12634048.528920364,4.99834,5.28926,5.28926,2.916860820001073,3.0880047641008623,4.208140639978864,4.455049159409808,0.290919,5.28781,4.4538278503266575,0.0014499999999992852,0.0012213090831503237,0.0004,0.883505,71.3324,103358.0,103358.0,4731264.0,34882663219200.0,209295979315200.0
E55,10.0,1960.0,8028160.0,13757075.064824397,4.9224,5.23664,5.23664,2.8725448249565417,3.057283867285999,4.144206173696058,4.410728273923342,0.314244,5.23664,4.410728273923342,0.0,0.0,0.0004,0.84951,77.635,103409.0,103409.0,4731264.0,37983344394240.0,227900066365440.0
E55,11.0,2000.0,8192000.0,14037831.698800404,4.89806,5.23853,5.23853,2.8583408307587033,3.0583872974452557,4.123714141706021,4.41232018714207,0.340473,5.23664,4.410728273923342,0.0018899999999995032,0.0015919132187276475,0.0004,0.882976,79.4156,103154.0,103154.0,4731264.0,38758514688000.0,232551088128000.0
E55,11.0,2156.0,8830976.0,15132782.571306836,4.83722,5.19571,5.19571,2.8228366809231846,3.0333878903450566,4.07249248080734,4.376253666493448,0.358494,5.19571,4.376253666493448,0.0,0.0,0.0004,0.924308,85.3301,103492.0,103492.0,4731264.0,41781678833664.0,250690073001984.0
E55,12.0,2200.0,9011200.0,15441614.868680445,4.80934,5.19699,5.19699,2.8065668634114447,3.0341351869608495,4.049020095766984,4.377331787615126,0.387654,5.19571,4.376253666493448,0.001280000000000392,0.001078121121677711,0.0004,0.905014,87.2462,103285.0,103285.0,4731264.0,42634366156800.0,255806196940800.0
E55,12.0,2352.0,9633792.0,16508490.077789275,4.71931,5.15851,5.15851,2.7540284247248614,3.0116695824485733,3.9732231508178018,4.344920771394692,0.439198,5.15851,4.344920771394692,0.0,0.0,0.0004,0.898085,93.0713,103510.0,103510.0,4731264.0,45580013273088.0,273480079638528.0
E55,13.0,2400.0,9830400.0,16845398.038560484,4.73494,5.1635,5.1635,2.7631495598650515,3.014582871599204,3.986382167251832,4.349123759204982,0.42856,5.15851,4.344920771394692,0.004990000000000272,0.004202987810289827,0.0004,0.921465,95.1838,103278.0,103278.0,4731264.0,46510217625600.0,279061305753600.0
E55,13.0,2548.0,10436608.0,17884197.584271714,4.68033,5.12491,5.12491,2.7312810256356355,2.992053046284008,3.9404055909586533,4.3166200919506545,0.444575,5.12491,4.3166200919506545,0.0,0.0,0.0004,0.966651,100.789,103549.0,103549.0,4731264.0,49378347712512.0,296270086275072.0
E55,14.0,2600.0,10649600.0,18249181.208440527,4.65809,5.13739,5.13739,2.718302519844348,2.9993391882879896,3.921681565015414,4.327131772887012,0.479308,5.12491,4.3166200919506545,0.012480000000000047,0.010511680936357237,0.0004,1.02372,103.074,103320.0,103320.0,4731264.0,50386069094400.0,302316414566400.0
E55,14.0,2744.0,11239424.0,19259905.090754155,4.59563,5.10157,5.10157,2.6818529932380613,2.978426559555408,3.869096013737774,4.296961227122564,0.505934,5.10157,4.296961227122564,0.0,0.0,0.0004,1.00075,109.027,103089.0,103089.0,4731264.0,53176682151936.0,319060092911616.0
E55,15.0,2800.0,11468800.0,19652964.378320567,4.58815,5.09879,5.09879,2.6774879202471067,2.9768035247179827,3.8627985445806052,4.294619682811421,0.510631,5.09879,4.294619682811421,0.0,0.0,0.0004,1.03513,111.594,102773.0,102773.0,4731264.0,54261920563200.0,325571523379200.0
E55,15.0,2940.0,12042240.0,20635612.597236596,4.50327,5.08088,5.08088,2.6279548459861135,2.966347210351692,3.791337423984286,4.279534409929197,0.577615,5.08088,4.279534409929197,0.0,0.0,0.0004,1.05489,117.49,102496.0,102496.0,4731264.0,56975016591360.0,341850099548160.0
E55,16.0,3000.0,12288000.0,21056747.548200607,4.5005,5.09145,5.09145,2.6263383684212815,2.972518245686795,3.7890053398177943,4.2884373320043006,0.590952,5.08088,4.279534409929197,0.010570000000000412,0.008902922075103348,0.0004,1.02758,119.863,102517.0,102517.0,4731264.0,58137772032000.0,348826632192000.0
E55,16.0,3136.0,12845056.0,22011320.103719033,4.43637,5.05878,5.05878,2.5889142867488326,2.9534446672196415,3.735013802779129,4.260919974937732,0.622409,5.05878,4.260919974937732,0.0,0.0,0.0004,1.07,124.995,102764.0,102764.0,4731264.0,60773351030784.0,364640106184704.0
E55,17.0,3200.0,13107200.0,22460530.718080647,4.43883,5.06645,5.06645,2.5903498588822216,2.9579226086595884,3.7370848955768072,4.2673802788465345,0.627622,5.05878,4.260919974937732,0.007670000000000066,0.0064603039088027,0.0004,1.19871,127.623,102703.0,102703.0,4731264.0,62013623500800.0,372081741004800.0
E55,17.0,3332.0,13647872.0,23387027.610201474,4.36784,5.04873,5.04873,2.5489225150817045,2.9475772211347047,3.6773178721185995,4.25245503956831,0.680889,5.04873,4.25245503956831,0.0,0.0,0.0004,1.15111,132.974,102636.0,102636.0,4731264.0,64571685470208.0,387430112821248.0
E55,18.0,3400.0,13926400.0,23864313.887960687,4.34753,5.06068,5.06068,2.5370702914926286,2.9545539356337094,3.6602187279231324,4.262520310977722,0.713151,5.04873,4.25245503956831,0.011949999999999683,0.010065271409412269,0.0004,1.14814,135.774,102570.0,102570.0,4731264.0,65889474969600.0,395336849817600.0
E55,18.0,3528.0,14450688.0,24762735.11668391,4.31835,5.04065,5.04065,2.520041838300642,2.942859911247512,3.6356518629490435,4.2456493999877205,0.7223,5.04065,4.2456493999877205,0.0,0.0,0.0004,1.14259,140.63,102756.0,102756.0,4731264.0,68370019909632.0,410220119457792.0
E55,19.0,3600.0,14745600.0,25268097.057840727,4.29899,5.0454,5.0454,2.508744002324054,2.945633082282681,3.6193525310128427,4.249650240087696,0.74641,5.04065,4.2456493999877205,0.004749999999999588,0.004000840099975811,0.0004,1.18291,143.491,102763.0,102763.0,4731264.0,69765326438400.0,418591958630400.0
E55,19.0,3724.0,15253504.0,26138442.623166353,4.22841,5.03281,5.03281,2.467555920545769,2.9382827194757795,3.5599306896875818,4.239045908117444,0.804399,5.03281,4.239045908117444,0.0,0.0,0.0004,1.23939,148.092,103000.0,103000.0,4731264.0,72168354349056.0,433010126094336.0
E55,20.0,3800.0,15564800.0,26671880.227720767,4.22285,5.04313,5.04313,2.464311294097947,2.9443077984406103,3.555249683201772,4.24773825966097,0.820281,5.03281,4.239045908117444,0.010320000000000107,0.008692351543525767,0.0004,1.19499,151.022,103063.0,103063.0,4731264.0,73641177907200.0,441847067443200.0
E55,20.0,3920.0,16056320.0,27514150.129648793,4.18926,5.02581,5.02581,2.4447093152522026,2.934195941108162,3.526970005529406,4.23314993323327,0.83655,5.02581,4.23314993323327,0.0,0.0,0.0004,1.2508,155.617,103179.0,103179.0,4731264.0,75966688788480.0,455800132730880.0
E56,0.0,0.0,0.0,0.0,8.06552,8.06691,8.06691,4.7067625013374546,4.709667611645654,6.790422919321679,6.794614107556553,0.00139184,8.06691,6.794614107556553,0.0,0.0,0.0004,,0.0,0.0,0.0,4731264.0,0.0,0.0
E56,1.0,196.0,802816.0,1375707.5064824396,6.79165,6.80335,6.80335,3.963375398264281,3.9719690867617783,5.7179420322571985,5.730340104035482,0.0116996,6.80335,5.730340104035482,0.0,0.0,0.0004,0.47616,7.17222,111934.0,111934.0,4731264.0,3798334439424.0,22790006636544.0
E56,2.0,200.0,819200.0,1403783.1698800405,6.74416,6.75521,6.75521,3.9356618532989827,3.94386372810219,5.67795983837031,5.689792642474889,0.0110506,6.75521,5.689792642474889,0.0,0.0,0.0004,0.480277,7.55155,108481.0,108481.0,4731264.0,3875851468800.0,23255108812800.0
E56,2.0,392.0,1605632.0,2751415.012964879,5.78978,5.83484,5.83484,3.3787182221349115,3.4065282700729926,4.874460023635212,4.914581441882366,0.0450635,5.83484,4.914581441882366,0.0,0.0,0.0004,0.558602,14.1204,113710.0,113710.0,4731264.0,7596668878848.0,45580013273088.0
E56,3.0,400.0,1638400.0,2807566.339760081,5.76549,5.82019,5.82019,3.3645434062324666,3.39797522677505,4.854010087027241,4.902242008731916,0.0546995,5.82019,4.902242008731916,0.0,0.0,0.0004,0.626805,14.6105,112139.0,112139.0,4731264.0,7751702937600.0,46510217625600.0
E56,3.0,588.0,2408448.0,4127122.5194473187,5.47186,5.57202,5.57202,3.1931909487011834,3.253087257133378,4.606800746302722,4.693212853445405,0.100166,5.57202,4.693212853445405,0.0,0.0,0.0004,0.633468,20.9489,114968.0,114968.0,4731264.0,11395003318272.0,68370019909632.0
E56,4.0,600.0,2457600.0,4211349.509640121,5.45846,5.56399,5.56399,3.185371165535569,3.2483991385202393,4.595519183908864,4.68644932797113,0.105537,5.56399,4.68644932797113,0.0,0.0,0.0004,0.636988,21.5292,114152.0,114152.0,4731264.0,11627554406400.0,69765326438400.0
E56,4.0,784.0,3211264.0,5502830.025929758,5.3296,5.45246,5.45246,3.110172862645942,3.183285082614466,4.487030965246732,4.592509602423704,0.122864,5.45246,4.592509602423704,0.0,0.0,0.0004,0.719748,27.9209,115013.0,115013.0,4731264.0,15193337757696.0,91160026546176.0
E56,5.0,800.0,3276800.0,5615132.679520162,5.30527,5.44955,5.44955,3.0959747041071823,3.1815861504644993,4.466547352333108,4.590058561436141,0.144283,5.44955,4.590058561436141,0.0,0.0,0.0004,0.68335,28.731,114051.0,114051.0,4731264.0,15503405875200.0,93020435251200.0
E56,5.0,980.0,4014080.0,6878537.532412198,5.19695,5.38616,5.38616,3.032762844965444,3.144577453218315,4.37535191662395,4.536666297449309,0.189212,5.38616,4.536666297449309,0.0,0.0,0.0004,0.704685,35.3279,113624.0,113624.0,4731264.0,18991672197120.0,113950033182720.0
E56,6.0,1000.0,4096000.0,7018915.849400202,5.17912,5.38401,5.38401,3.0223578648279146,3.143322228433975,4.360340703378989,4.534855390877741,0.204889,5.38401,4.534855390877741,0.0,0.0,0.0004,0.730512,36.2648,112947.0,112947.0,4731264.0,19379257344000.0,116275544064000.0
E56,6.0,1176.0,4816896.0,8254245.0388946375,5.11838,5.3378,5.3378,2.986912071583184,3.1163436529528865,4.30920323324444,4.495933533820926,0.219421,5.3378,4.495933533820926,0.0,0.0,0.0004,0.761456,42.5024,113332.0,113332.0,4731264.0,22790006636544.0,136740039819264.0
E56,7.0,1200.0,4915200.0,8422699.019280242,5.11166,5.3354,5.3354,2.9829905086822195,3.1149424717982748,4.303545613894684,4.493912056717781,0.223744,5.3354,4.493912056717781,0.0,0.0,0.0004,0.783479,43.5189,112944.0,112944.0,4731264.0,23255108812800.0,139530652876800.0
E56,7.0,1372.0,5619712.0,9629952.545377078,5.01685,5.29829,5.29829,2.927662624955962,3.0932767081950896,4.223724350419931,4.462654967010393,0.28144,5.29829,4.462654967010393,0.0,0.0,0.0004,0.799943,49.3239,113935.0,113935.0,4731264.0,26588341075968.0,159530046455808.0
E56,8.0,1400.0,5734400.0,9826482.189160284,4.99634,5.29656,5.29656,2.9156936881853097,3.0922666901128073,4.206456824696198,4.461197818931876,0.300213,5.29656,4.461197818931876,0.0,0.0,0.0004,0.808087,50.4879,113580.0,113580.0,4731264.0,27130960281600.0,162785761689600.0
E56,8.0,1568.0,6422528.0,11005660.051859517,4.93308,5.25149,5.25149,2.878777308852718,3.0659536756801598,4.153197747305492,4.423236163499056,0.318413,5.25149,4.423236163499056,0.0,0.0,0.0004,0.864063,56.6378,113397.0,113397.0,4731264.0,30386675515392.0,182320053092352.0
E56,9.0,1600.0,6553600.0,11230265.359040324,4.92104,5.24908,5.24908,2.8717511753218226,3.064546656270737,4.143061179303846,4.421206263574647,0.328042,5.24908,4.421206263574647,0.0,0.0,0.0004,0.894068,58.0832,112831.0,112831.0,4731264.0,31006811750400.0,186040870502400.0
E56,9.0,1764.0,7225344.0,12381367.558341956,4.81233,5.20421,5.20421,2.808311725476011,3.0383504069343066,4.05153739961457,4.383413064567089,0.391875,5.20421,4.383413064567089,0.0,0.0,0.0004,0.90025,63.7491,113340.0,113340.0,4731264.0,34185009954816.0,205110059728896.0
E56,10.0,1800.0,7372800.0,12634048.528920364,4.81861,5.20779,5.20779,2.8119765193775073,3.0404405021566028,4.056824579602138,4.3864284345792806,0.389185,5.20421,4.383413064567089,0.0035800000000003607,0.003015370012191987,0.0004,0.966427,65.2045,113072.0,113072.0,4731264.0,34882663219200.0,209295979315200.0
E56,10.0,1960.0,8028160.0,13757075.064824397,4.74657,5.15983,5.15983,2.769936431373715,3.0124402320836103,3.9961735531205314,4.346032583801422,0.413266,5.15983,4.346032583801422,0.0,0.0,0.0004,0.979131,70.9426,113164.0,113164.0,4731264.0,37983344394240.0,227900066365440.0
E56,11.0,2000.0,8192000.0,14037831.698800404,4.71342,5.16392,5.16392,2.7505912215274386,3.014828078301261,3.968264314810352,4.349477517698033,0.450505,5.15983,4.346032583801422,0.004089999999999705,0.0034449338966107135,0.0004,0.999015,72.5869,112858.0,112858.0,4731264.0,38758514688000.0,232551088128000.0
E56,11.0,2156.0,8830976.0,15132782.571306836,4.65855,5.1289,5.1289,2.7185709601619736,2.99438250995355,3.922068842530427,4.319980797634634,0.470351,5.1289,4.319980797634634,0.0,0.0,0.0004,1.0318,78.2899,112798.0,112798.0,4731264.0,41781678833664.0,250690073001984.0
E56,12.0,2200.0,9011200.0,15441614.868680445,4.62226,5.13179,5.13179,2.6973933533649492,2.996069765593895,3.8915160142264638,4.322414992979671,0.509531,5.1289,4.319980797634634,0.002889999999999837,0.0024341953450370823,0.0004,1.05719,80.1181,112474.0,112474.0,4731264.0,42634366156800.0,255806196940800.0
E56,12.0,2352.0,9633792.0,16508490.077789275,4.53011,5.10525,5.10525,2.643617754953657,2.980575037325813,3.813934225077656,4.300060825347388,0.575137,5.10525,4.300060825347388,0.0,0.0,0.0004,1.06435,85.8155,112262.0,112262.0,4731264.0,45580013273088.0,273480079638528.0
E56,13.0,2400.0,9830400.0,16845398.038560484,4.53814,5.11031,5.11031,2.6483037891939465,2.9835291942601194,3.8206947434375573,4.304322772906519,0.572173,5.10525,4.300060825347388,0.0050600000000002865,0.0042619475591312295,0.0004,1.10736,87.5822,112242.0,112242.0,4731264.0,46510217625600.0,279061305753600.0
E56,13.0,2548.0,10436608.0,17884197.584271714,4.48701,5.08124,5.08124,2.6184660643239583,2.966557387524884,3.7776480057362165,4.27983763149467,0.594238,5.08124,4.27983763149467,0.0,0.0,0.0004,1.11352,92.7103,112572.0,112572.0,4731264.0,49378347712512.0,296270086275072.0
E56,14.0,2600.0,10649600.0,18249181.208440527,4.46128,5.09773,5.09773,2.6034509135141644,2.9761846697080294,3.7559857221247266,4.293726863757532,0.636447,5.08124,4.27983763149467,0.016490000000000116,0.013889232262862095,0.0004,1.16333,94.6601,112504.0,112504.0,4731264.0,50386069094400.0,302316414566400.0
E56,14.0,2744.0,11239424.0,19259905.090754155,4.40373,5.07291,5.07291,2.5698666955155764,2.961694121267419,3.70753393736603,4.272821421382502,0.669178,5.07291,4.272821421382502,0.0,0.0,0.0004,1.17022,99.7013,112731.0,112731.0,4731264.0,53176682151936.0,319060092911616.0
E56,15.0,2800.0,11468800.0,19652964.378320567,4.39531,5.0785,5.0785,2.564953070571213,2.964957705706702,3.7004450750260083,4.277529778468578,0.683181,5.07291,4.272821421382502,0.005589999999999762,0.004708357086076198,0.0004,1.24734,101.711,112759.0,112759.0,4731264.0,54261920563200.0,325571523379200.0
E56,15.0,2940.0,12042240.0,20635612.597236596,4.31761,5.06468,5.06468,2.5196099995288104,2.9568892375580624,3.635028851294458,4.265889439482965,0.747074,5.06468,4.265889439482965,0.0,0.0,0.0004,1.21585,106.492,113082.0,113082.0,4731264.0,56975016591360.0,341850099548160.0
E56,16.0,3000.0,12288000.0,21056747.548200607,4.30389,5.07773,5.07773,2.511603475272674,2.964508160086264,3.623477878455373,4.276881221231319,0.77384,5.06468,4.265889439482965,0.013049999999999784,0.010991781748353802,0.0004,1.21613,108.839,112901.0,112901.0,4731264.0,58137772032000.0,348826632192000.0
E56,16.0,3136.0,12845056.0,22011320.103719033,4.24728,5.05259,5.05259,2.478567809227495,2.9498307874917056,3.57581748687953,4.255706248575869,0.805306,5.05259,4.255706248575869,0.0,0.0,0.0004,1.26809,113.91,112765.0,112765.0,4731264.0,60773351030784.0,364640106184704.0
E56,17.0,3200.0,13107200.0,22460530.718080647,4.24508,5.07153,5.07153,2.477283964230155,2.960888442103517,3.5739652900685974,4.271659072048193,0.826457,5.05259,4.255706248575869,0.018939999999999735,0.01595282347232363,0.0004,1.33803,116.373,112631.0,112631.0,4731264.0,62013623500800.0,372081741004800.0
E56,17.0,3332.0,13647872.0,23387027.610201474,4.18101,5.05336,5.05336,2.439894896512179,2.950280333112143,3.5200242674884112,4.256354805813128,0.872352,5.05259,4.255706248575869,0.0007699999999992713,0.0006485572372589843,0.0004,1.35914,121.088,112711.0,112711.0,4731264.0,64571685470208.0,387430112821248.0
E56,18.0,3400.0,13926400.0,23864313.887960687,4.1563,5.07448,5.07448,2.4254749829284243,2.9626107272727276,3.499220729671081,4.2741438043208095,0.918175,5.05259,4.255706248575869,0.021889999999999965,0.018437555744940326,0.0004,1.38093,123.513,112753.0,112753.0,4731264.0,65889474969600.0,395336849817600.0
E56,18.0,3528.0,14450688.0,24762735.11668391,4.12275,5.05279,5.05279,2.4058963467189955,2.949947552587923,3.4709747283043693,4.255874705001131,0.930046,5.05259,4.255706248575869,0.00019999999999953388,0.0001684564252615317,0.0004,1.37211,127.955,112936.0,112936.0,4731264.0,68370019909632.0,410220119457792.0
E56,19.0,3600.0,14745600.0,25268097.057840727,4.11031,5.07049,5.07049,2.398636786824948,2.9602812636031857,3.4605013972461904,4.27078309863683,0.96018,5.05259,4.255706248575869,0.017900000000000027,0.015076850060960822,0.0004,1.39535,130.658,112856.0,112856.0,4731264.0,69765326438400.0,418591958630400.0
E56,19.0,3724.0,15253504.0,26138442.623166353,4.04921,5.05544,5.05544,2.3629809098533805,2.9514946901128067,3.409060840360763,4.258106752635854,1.00623,5.05259,4.255706248575869,0.002849999999999575,0.0024005040599845984,0.0004,1.40735,135.105,112901.0,112901.0,4731264.0,72168354349056.0,433010126094336.0
E56,20.0,3800.0,15564800.0,26671880.227720767,4.03911,5.07529,5.07529,2.3570868941837757,2.9630836259124087,3.400557573183302,4.274826052843121,1.03618,5.05259,4.255706248575869,0.0226999999999995,0.019119804267251794,0.0004,1.42117,137.979,112805.0,112805.0,4731264.0,73641177907200.0,441847067443200.0
E56,20.0,3920.0,16056320.0,27514150.129648793,4.01172,5.06233,5.06233,2.341103023966898,2.955517247677505,3.3774977228872003,4.263910076486135,1.0506,5.05259,4.255706248575869,0.00973999999999986,0.008203827910265638,0.0004,1.39769,142.082,113008.0,113008.0,4731264.0,75966688788480.0,455800132730880.0
E57,0.0,0.0,0.0,0.0,8.05389,8.05238,8.05238,4.699975629828792,4.701184627405441,6.780631533452981,6.782375748261259,-0.00151753,8.05238,6.782375748261259,0.0,0.0,0.0004,,0.0,0.0,0.0,4731264.0,0.0,0.0
E57,1.0,196.0,802816.0,1375707.5064824396,7.28638,7.28821,7.28821,4.252082959870561,4.25504270952223,6.134458999653725,6.138729015798459,0.00183386,7.28821,6.138729015798459,0.0,0.0,0.0004,0.243647,7.26229,110546.0,110546.0,4731264.0,3798334439424.0,22790006636544.0
E57,2.0,200.0,819200.0,1403783.1698800405,7.27398,7.27824,7.27824,4.244846742612829,4.24922196947578,6.124019344901199,6.130331462999142,0.0042579,7.27824,6.130331462999142,0.0,0.0,0.0004,0.304346,7.67725,106705.0,106705.0,4731264.0,3875851468800.0,23255108812800.0
E57,2.0,392.0,1605632.0,2751415.012964879,6.09021,6.11447,6.11447,3.5540389278397897,3.5697833893497015,5.127394336320793,5.150108792862611,0.0242611,6.11447,5.150108792862611,0.0,0.0,0.0004,0.49939,14.4615,111028.0,111028.0,4731264.0,7596668878848.0,45580013273088.0
E57,3.0,400.0,1638400.0,2807566.339760081,6.06027,6.09054,6.09054,3.5365669645578137,3.5558124455872595,5.102187621539293,5.129952981579996,0.0302673,6.09054,5.129952981579996,0.0,0.0,0.0004,0.544992,14.9867,109324.0,109324.0,4731264.0,7751702937600.0,46510217625600.0
E57,3.0,588.0,2408448.0,4127122.5194473187,5.66861,5.74048,5.74048,3.3080075410768943,3.351438497677505,4.77244607473493,4.835103700443694,0.0718688,5.74048,4.835103700443694,0.0,0.0,0.0004,0.592011,21.5647,111685.0,111685.0,4731264.0,11395003318272.0,68370019909632.0
E57,4.0,600.0,2457600.0,4211349.509640121,5.65752,5.73091,5.73091,3.301535795158487,3.3458512878234905,4.76310931899255,4.827043060494901,0.0733954,5.73091,4.827043060494901,0.0,0.0,0.0004,0.658798,22.215,110628.0,110628.0,4731264.0,11627554406400.0,69765326438400.0
E57,4.0,784.0,3211264.0,5502830.025929758,5.49999,5.58403,5.58403,3.2096066576898936,3.260099001161248,4.63048360825341,4.703328661782395,0.0840419,5.58403,4.703328661782395,0.0,0.0,0.0004,0.635644,28.538,112526.0,112526.0,4731264.0,15193337757696.0,91160026546176.0
E57,5.0,800.0,3276800.0,5615132.679520162,5.47778,5.57977,5.57977,3.1966456588758425,3.2576119046118115,4.611784839539411,4.699740539924312,0.10199,5.57977,4.699740539924312,0.0,0.0,0.0004,0.685671,29.3861,111508.0,111508.0,4731264.0,15503405875200.0,93020435251200.0
E57,5.0,980.0,4014080.0,6878537.532412198,5.36481,5.49893,5.49893,3.1307202182624545,3.2104154527206368,4.5166745332980565,4.631650452833359,0.134126,5.49893,4.631650452833359,0.0,0.0,0.0004,0.669502,35.85,111969.0,111969.0,4731264.0,18991672197120.0,113950033182720.0
E57,6.0,1000.0,4096000.0,7018915.849400202,5.34291,5.49407,5.49407,3.117940124879847,3.207578060882548,4.49823675595287,4.62755696169949,0.15116,5.49407,4.62755696169949,0.0,0.0,0.0004,0.712878,36.7367,111496.0,111496.0,4731264.0,19379257344000.0,116275544064000.0
E57,6.0,1176.0,4816896.0,8254245.0388946375,5.28769,5.43969,5.43969,3.085715615446623,3.1758296312209686,4.451746615998479,4.581753659670717,0.152006,5.43969,4.581753659670717,0.0,0.0,0.0004,0.692319,42.8113,112514.0,112514.0,4731264.0,22790006636544.0,136740039819264.0
E57,7.0,1200.0,4915200.0,8422699.019280242,5.28377,5.43692,5.43692,3.0834280370877267,3.1742124346383545,4.448446338044454,4.579420538180837,0.153152,5.43692,4.579420538180837,0.0,0.0,0.0004,0.727436,43.8356,112128.0,112128.0,4731264.0,23255108812800.0,139530652876800.0
E57,7.0,1372.0,5619712.0,9629952.545377078,5.19915,5.39781,5.39781,3.034046689962784,3.1513790200729925,4.377204113434883,4.546478884220828,0.198665,5.39781,4.546478884220828,0.0,0.0,0.0004,0.747423,49.567,113376.0,113376.0,4731264.0,26588341075968.0,159530046455808.0
E57,8.0,1400.0,5734400.0,9826482.189160284,5.18515,5.39831,5.39831,3.025876767252441,3.1516709328135373,4.365417406456225,4.546900025283984,0.21316,5.39781,4.546478884220828,0.0005000000000006111,0.0004211410631560497,0.0004,0.721298,50.6794,113151.0,113151.0,4731264.0,27130960281600.0,162785761689600.0
